building_id,building_name,building_type,city,state,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_count,energy_use_kwh,water_use_gallons,electricity_cost,gas_cost,maintenance_cost,carbon_emissions_kg,hvac_age,insulation_quality,window_type,energy_star_score,last_retrofit_year,renewable_energy_pct,estimated_retrofit_cost
B1500,Phoenix Hospital 21,Hospital,Phoenix,AZ,Hot-Dry,1934,414155,20,1218,34249284,9304290,3081635.48,678005.2,697542.22,10959770,8,Good,Single Pane,44,2003,0.0,3290479.18
B1501,Atlanta Residential 46,Residential,Atlanta,GA,Mixed-Humid,1945,125010,14,810,2761953,2196156,332641.67,54502.83,383554.99,718557,4,Poor,Double Pane,60,1945,18.7,1154088.59
B1502,Seattle Office 54,Office,Seattle,WA,Marine-Mild,1930,78052,7,450,2002757,1687356,245912.35,47099.94,268485.56,640882,7,Good,Triple Pane,81,1993,0.0,312458.69
B1503,Seattle Hospital 96,Hospital,Seattle,WA,Marine-Mild,1988,345653,15,2274,22061706,4748236,2561592.33,516665.42,534472.59,7059745,3,Fair,Single Pane,72,1988,0.0,3101963.52
B1504,Atlanta Government 12,Government,Atlanta,GA,Mixed-Humid,2000,115364,10,685,2361151,2557885,247147.4,54442.49,384333.48,755568,18,Good,Double Pane,68,2024,0.0,1083669.7
B1505,New York Residential 52,Residential,New York,NY,Cold-Humid,1984,119228,16,349,1620153,2569438,191646.38,28510.15,279304.82,518449,1,Excellent,Double Pane,82,2001,0.0,560001.83
B1506,Los Angeles Government 42,Government,Los Angeles,CA,Marine-Mild,2014,113000,9,466,2105835,2110949,235812.42,42558.89,294162.23,577622,2,Good,Double Pane,71,2023,14.3,617941.87
B1507,Houston Lab 18,Lab,Houston,TX,Hot-Humid,1996,100255,13,597,9843555,2396934,967830.74,213999.02,218622.92,3149937,21,Good,Double Pane,46,2020,0.0,1189002.17
B1508,Atlanta Retail 63,Retail,Atlanta,GA,Mixed-Humid,1956,24632,6,116,439943,372887,40804.24,8900.14,70170.88,140781,19,Good,Single Pane,54,1991,0.0,320010.78
B1509,Atlanta School 80,School,Atlanta,GA,Mixed-Humid,1981,23072,5,84,386522,438846,48097.53,5869.12,54583.48,123687,9,Good,Single Pane,57,2001,0.0,163329.7
B1510,Chicago Retail 22,Retail,Chicago,IL,Cold-Humid,1964,65096,8,203,1119914,1595603,115957.07,21271.47,103170.65,358372,24,Fair,Triple Pane,67,2013,0.0,530098.52
B1511,Chicago Office 73,Office,Chicago,IL,Cold-Humid,1968,116363,12,330,3913026,2685207,338392.82,77506.22,168094.4,998975,8,Poor,Double Pane,57,2005,20.2,1199320.7
B1512,New York School 16,School,New York,NY,Cold-Humid,1983,93254,9,280,2098017,986614,224400.73,50151.91,321464.22,596677,22,Fair,Double Pane,54,2004,11.1,1070670.05
B1513,Seattle Residential 76,Residential,Seattle,WA,Marine-Mild,1962,77563,7,466,1044553,1914842,130789.79,21874.45,157493.24,325715,16,Fair,Single Pane,43,2020,2.6,1042372.13
B1514,New York School 66,School,New York,NY,Cold-Humid,1970,89964,7,312,2126181,1381730,203883.15,36526.2,294447.01,680378,8,Good,Double Pane,69,2022,0.0,477166.13
B1515,Denver Government 59,Government,Denver,CO,Cold-Dry,1986,197523,21,965,5164006,3098098,478733.89,96585.25,595515.99,1065286,6,Poor,Single Pane,27,1986,35.5,2063936.53
B1516,Chicago Government 98,Government,Chicago,IL,Cold-Humid,1945,112661,9,528,2629425,2356793,329669.78,51691.59,243058.58,841416,6,Poor,Double Pane,63,2001,0.0,887039.49
B1517,Chicago Government 62,Government,Chicago,IL,Cold-Humid,1974,172662,18,528,4790609,4800943,425834.5,87836.87,245937.86,1532995,19,Good,Double Pane,54,2018,0.0,1974146.83
B1518,New York School 95,School,New York,NY,Cold-Humid,1944,35963,4,124,624187,700989,72873.3,10748.84,132056.03,199739,14,Poor,Double Pane,47,2005,0.0,351586.81
B1519,New York Residential 14,Residential,New York,NY,Cold-Humid,1944,11869,3,56,227722,310603,20664.05,5115.43,31024.24,15469,19,Fair,Double Pane,45,1996,78.8,131085.82
B1520,Seattle Office 22,Office,Seattle,WA,Marine-Mild,1939,38881,8,243,1028808,1077337,107007.54,16212.96,47073.0,329218,9,Good,Triple Pane,63,2006,0.0,157956.55
B1521,Chicago Government 89,Government,Chicago,IL,Cold-Humid,2005,50265,7,149,1188870,779734,149569.17,18937.81,176917.64,358520,1,Good,Triple Pane,93,2019,5.8,274762.79
B1522,Chicago Office 55,Office,Chicago,IL,Cold-Humid,2002,87128,7,316,2533410,2053578,288770.74,38607.66,211256.72,810691,2,Poor,Double Pane,46,2019,0.0,775428.67
B1523,Houston School 37,School,Houston,TX,Hot-Humid,1934,54950,6,197,943350,700618,86372.11,16058.18,110847.64,301872,3,Excellent,Triple Pane,80,2024,0.0,241242.92
B1524,Atlanta School 25,School,Atlanta,GA,Mixed-Humid,2013,114495,11,365,2345570,1704462,237303.47,50509.82,362306.51,529125,23,Fair,Triple Pane,62,2014,29.5,1042517.87
B1525,Los Angeles Hospital 17,Hospital,Los Angeles,CA,Marine-Mild,1943,321424,17,1025,15078925,4705927,1489214.7,274323.2,761415.99,4825256,10,Fair,Double Pane,59,2004,0.0,1316984.71
B1526,Atlanta Hospital 81,Hospital,Atlanta,GA,Mixed-Humid,1980,212810,17,903,11989052,5586779,1392986.48,233031.86,557895.07,3836496,17,Fair,Double Pane,69,2016,0.0,1783745.59
B1527,Houston School 79,School,Houston,TX,Hot-Humid,1940,20958,4,102,464235,411307,40267.23,8047.37,30786.63,148555,24,Good,Double Pane,40,2019,0.0,177771.47
B1528,Seattle School 62,School,Seattle,WA,Marine-Mild,1988,25615,4,84,405829,713380,44152.91,8683.31,82017.41,129865,19,Good,Double Pane,65,1988,0.0,272251.19
B1529,Chicago School 64,School,Chicago,IL,Cold-Humid,1984,102648,10,422,1421615,1137988,128924.98,25824.16,261791.7,454916,12,Good,Single Pane,51,2009,0.0,783485.99
B1530,Seattle Mixed Use 80,Mixed Use,Seattle,WA,Marine-Mild,1974,51558,8,207,1646925,1140558,195700.39,37669.74,154029.27,519661,14,Fair,Single Pane,46,2000,1.4,464032.35
B1531,Denver Lab 45,Lab,Denver,CO,Cold-Dry,2003,31177,5,105,3591022,568370,311681.29,77171.6,108935.17,1149127,5,Good,Single Pane,53,2003,0.0,266689.35
B1532,Denver Mixed Use 53,Mixed Use,Denver,CO,Cold-Dry,2001,274005,21,739,9275686,4605642,795499.35,202810.93,909334.23,2622422,23,Fair,Double Pane,57,2019,11.6,2463530.61
B1533,Houston Government 97,Government,Houston,TX,Hot-Humid,1974,112458,12,709,3430687,3119711,364767.35,73746.46,222365.91,1097820,16,Poor,Single Pane,42,2011,0.0,2027823.37
B1534,Chicago Retail 49,Retail,Chicago,IL,Cold-Humid,1965,72682,10,235,2011312,1629210,188466.95,47720.76,124483.13,643620,11,Fair,Double Pane,77,2005,0.0,315979.78
B1535,Houston Office 93,Office,Houston,TX,Hot-Humid,1939,197292,18,800,3450918,4139431,394914.9,56336.17,595904.75,965574,2,Excellent,Double Pane,66,2000,12.6,944504.55
B1536,Los Angeles Retail 53,Retail,Los Angeles,CA,Marine-Mild,1943,49612,8,169,1038215,1314197,112296.73,16835.11,82878.34,332228,14,Excellent,Double Pane,62,1996,0.0,294414.89
B1537,Los Angeles Office 86,Office,Los Angeles,CA,Marine-Mild,1978,166643,11,600,3729717,3627284,346000.17,75155.5,565350.26,1193509,9,Fair,Double Pane,62,2005,0.0,743066.66
B1538,Denver School 79,School,Denver,CO,Cold-Dry,1982,74341,7,224,1137073,2018333,132051.3,27143.27,214694.66,363863,2,Good,Double Pane,73,2017,0.0,399591.31
B1539,Los Angeles Residential 41,Residential,Los Angeles,CA,Marine-Mild,2004,71436,7,458,855525,1710074,89660.96,16968.29,240507.18,247552,19,Fair,Triple Pane,53,2016,9.6,607496.95
B1540,Los Angeles Government 96,Government,Los Angeles,CA,Marine-Mild,1972,34808,5,159,995841,494163,110696.77,22862.4,117065.71,318669,12,Poor,Double Pane,38,1972,0.0,269014.24
B1541,Houston Retail 19,Retail,Houston,TX,Hot-Humid,2016,55824,6,173,1062077,1156071,90134.38,19740.75,124974.44,339864,9,Fair,Double Pane,70,2016,0.0,332281.79
B1542,Phoenix Mixed Use 29,Mixed Use,Phoenix,AZ,Hot-Dry,1939,285764,15,954,8922503,4772171,1105366.05,175049.27,815492.62,2855201,5,Fair,Single Pane,66,2014,0.0,1975660.56
B1543,New York School 14,School,New York,NY,Cold-Humid,1948,34317,6,107,479082,592385,58444.9,8153.91,53831.01,153306,3,Fair,Double Pane,64,1992,0.0,159311.51
B1544,New York School 53,School,New York,NY,Cold-Humid,1967,55603,10,251,824522,1452443,97639.47,15840.11,196628.8,262701,17,Good,Single Pane,34,2009,0.4,845501.75
B1545,New York Mixed Use 14,Mixed Use,New York,NY,Cold-Humid,1944,60162,10,188,1345103,1322624,152115.99,28371.86,221188.98,430433,11,Good,Single Pane,46,1944,0.0,471556.88
B1546,Houston Mixed Use 72,Mixed Use,Houston,TX,Hot-Humid,1967,139898,15,591,4425740,3532688,401255.11,71893.26,443194.49,1416236,10,Good,Double Pane,61,1967,0.0,706721.94
B1547,Seattle Hospital 42,Hospital,Seattle,WA,Marine-Mild,1977,436464,23,1193,34175942,5257789,4137130.61,701934.5,945393.42,10936301,24,Poor,Single Pane,19,1977,0.0,7080907.57
B1548,Denver Office 35,Office,Denver,CO,Cold-Dry,2002,197237,16,1135,6174289,2692028,531220.48,98132.17,426922.91,1975772,17,Good,Single Pane,37,2002,0.0,2555054.22
B1549,Phoenix Hospital 11,Hospital,Phoenix,AZ,Hot-Dry,1995,234669,22,669,15070438,6171891,1299877.1,237385.22,397890.89,4822540,14,Fair,Single Pane,54,1999,0.0,1604289.64
B1550,Atlanta Government 26,Government,Atlanta,GA,Mixed-Humid,1944,165757,17,1059,3138690,3151832,381003.06,71014.82,614699.31,1004380,17,Good,Single Pane,44,1996,0.0,2025025.77
B1551,Chicago Residential 79,Residential,Chicago,IL,Cold-Humid,1953,147618,11,529,3234363,3621540,378332.77,52293.83,555093.3,1034996,21,Poor,Double Pane,40,1953,0.0,2228157.74
B1552,Los Angeles Government 24,Government,Los Angeles,CA,Marine-Mild,1988,156077,10,400,6037732,2946315,510217.75,142480.25,526650.28,1932074,17,Poor,Single Pane,21,2018,0.0,2296191.71
B1553,Denver Residential 12,Residential,Denver,CO,Cold-Dry,1985,113552,8,463,1612438,1325305,154321.43,34619.27,304613.66,507836,14,Poor,Double Pane,28,2021,1.6,867873.64
B1554,Denver Lab 12,Lab,Denver,CO,Cold-Dry,1961,60067,10,224,7786570,1640168,775205.75,130483.6,141977.05,2491702,8,Poor,Double Pane,66,2019,0.0,662845.75
B1555,Chicago Mixed Use 72,Mixed Use,Chicago,IL,Cold-Humid,2013,156555,16,466,3509024,2207372,427665.73,69156.11,414053.91,1122887,8,Poor,Double Pane,44,2016,0.0,1730670.04
B1556,Seattle Lab 17,Lab,Seattle,WA,Marine-Mild,1973,160320,12,450,20434603,3409327,2531038.22,439384.28,439089.01,5963602,5,Fair,Double Pane,81,2002,8.8,722294.89
B1557,Phoenix Lab 23,Lab,Phoenix,AZ,Hot-Dry,2003,61757,11,223,6526749,1145726,651770.12,122524.1,231466.66,1870994,24,Fair,Double Pane,47,2025,10.4,622523.89
B1558,Atlanta School 87,School,Atlanta,GA,Mixed-Humid,1971,71159,9,458,1204690,1653726,107839.92,25155.15,249949.85,385500,20,Good,Double Pane,51,1994,0.0,658333.24
B1559,Houston Mixed Use 26,Mixed Use,Houston,TX,Hot-Humid,1982,261176,15,925,8785844,2957449,1091237.38,148898.2,681001.44,2811470,24,Good,Double Pane,25,2019,0.0,2419251.11
B1560,Atlanta Government 44,Government,Atlanta,GA,Mixed-Humid,1970,135725,17,626,2512973,2950727,311808.26,44470.35,341438.51,804151,2,Excellent,Single Pane,59,1993,0.0,927819.86
B1561,Atlanta Hospital 54,Hospital,Atlanta,GA,Mixed-Humid,1976,123590,11,351,9547526,2688827,1123121.65,220123.47,378710.07,3055208,18,Good,Triple Pane,63,2012,0.0,1415691.15
B1562,Phoenix Government 18,Government,Phoenix,AZ,Hot-Dry,1985,36622,5,190,874959,952662,77542.36,18750.51,49747.55,178697,2,Good,Double Pane,71,1985,36.2,178747.1
B1563,Phoenix Office 64,Office,Phoenix,AZ,Hot-Dry,1996,26625,5,141,777268,646104,88076.48,17857.34,44219.54,248725,23,Fair,Double Pane,50,1996,0.0,247174.72
B1564,Seattle Lab 10,Lab,Seattle,WA,Marine-Mild,1947,149521,16,399,17403621,3381116,1935244.09,365906.05,226476.33,5569158,8,Poor,Single Pane,23,2001,0.0,2037580.75
B1565,Chicago Mixed Use 48,Mixed Use,Chicago,IL,Cold-Humid,1995,70008,8,223,2647411,950658,250099.4,45052.12,119332.79,847171,5,Poor,Double Pane,51,1995,0.0,639928.07
B1566,Atlanta Residential 85,Residential,Atlanta,GA,Mixed-Humid,1942,145106,13,453,2257359,2046756,254404.07,37810.85,274894.88,722354,5,Fair,Single Pane,62,1998,0.0,1067068.6
B1567,Phoenix School 51,School,Phoenix,AZ,Hot-Dry,1966,93658,9,294,1530800,1646437,150085.69,33959.57,299201.04,489856,10,Fair,Double Pane,57,2009,0.0,486113.35
B1568,Los Angeles Government 77,Government,Los Angeles,CA,Marine-Mild,1997,92727,11,514,2529934,2521924,239635.84,57471.77,273088.5,809579,23,Good,Double Pane,51,1997,0.0,782564.73
B1569,Houston Government 73,Government,Houston,TX,Hot-Humid,2017,168516,10,844,2363760,2645992,220128.8,50609.95,431431.39,756403,5,Excellent,Double Pane,80,2024,0.0,835335.39
B1570,Houston Residential 58,Residential,Houston,TX,Hot-Humid,2006,108825,11,286,1927613,1139835,219269.72,41640.53,179405.1,616836,23,Good,Single Pane,39,2011,0.0,1232993.21
B1571,Houston School 26,School,Houston,TX,Hot-Humid,2015,57368,7,144,1370856,950763,144573.49,32097.96,144118.69,438674,24,Poor,Double Pane,39,2024,0.0,974141.05
B1572,Denver Retail 50,Retail,Denver,CO,Cold-Dry,1972,39885,9,153,1313531,626908,142241.11,23248.96,58452.06,338846,10,Good,Double Pane,69,2003,19.4,174153.67
B1573,Los Angeles Lab 70,Lab,Los Angeles,CA,Marine-Mild,1953,162489,11,568,22848106,3944046,2380178.41,405507.6,202323.27,7311394,3,Fair,Single Pane,59,2018,0.0,1091741.11
B1574,Los Angeles Office 76,Office,Los Angeles,CA,Marine-Mild,2008,92379,10,474,2771399,2421678,345631.11,46974.37,333355.46,829968,13,Good,Single Pane,45,2010,6.4,863014.9
B1575,Atlanta Mixed Use 74,Mixed Use,Atlanta,GA,Mixed-Humid,1981,106293,11,455,2257514,1503600,219018.62,49500.1,259721.49,722404,10,Fair,Single Pane,51,1999,0.0,1009664.59
B1576,Los Angeles Hospital 93,Hospital,Los Angeles,CA,Marine-Mild,1938,88409,14,226,5891539,1152875,637791.52,111479.34,321287.82,1885292,22,Fair,Double Pane,55,1938,0.0,935137.12
B1577,Denver Office 62,Office,Denver,CO,Cold-Dry,1988,211133,13,652,5702506,4414427,529456.16,127530.4,368903.88,1622189,19,Good,Double Pane,47,1999,11.1,2094369.71
B1578,Phoenix Office 23,Office,Phoenix,AZ,Hot-Dry,1990,240216,23,1415,5083743,5565508,473010.96,96719.0,800341.5,1626797,14,Good,Single Pane,50,2017,0.0,2199048.65
B1579,Los Angeles Residential 12,Residential,Los Angeles,CA,Marine-Mild,1935,142174,18,625,2050981,3656260,255493.09,35473.96,411075.74,656314,5,Good,Double Pane,67,2012,0.0,729553.13
B1580,Houston Government 55,Government,Houston,TX,Hot-Humid,1996,168932,11,626,2707434,1998930,289769.16,56494.96,410110.83,770569,18,Fair,Triple Pane,52,2022,11.1,1929266.98
B1581,Los Angeles Office 16,Office,Los Angeles,CA,Marine-Mild,2001,122485,10,385,2792923,2170080,300071.82,62990.33,184769.27,890837,24,Fair,Double Pane,60,2021,0.3,983780.2
B1582,Houston Mixed Use 91,Mixed Use,Houston,TX,Hot-Humid,1979,220546,14,675,6909561,5025996,669867.48,156741.1,837146.73,2180292,23,Fair,Single Pane,47,1979,1.4,2639786.72
B1583,Houston School 19,School,Houston,TX,Hot-Humid,1991,103628,10,589,1680743,2876999,163112.54,33057.11,332031.85,537837,7,Excellent,Single Pane,63,2019,0.0,864087.54
B1584,Seattle Mixed Use 16,Mixed Use,Seattle,WA,Marine-Mild,1964,141185,9,425,3100610,3384092,366325.1,63041.39,444553.4,992195,19,Good,Single Pane,31,1964,0.0,1777490.76
B1585,Houston Mixed Use 88,Mixed Use,Houston,TX,Hot-Humid,1975,209792,19,591,6241369,3938948,629111.88,144029.39,560560.81,1997238,1,Poor,Single Pane,53,2002,0.0,3134415.81
B1586,Seattle Lab 24,Lab,Seattle,WA,Marine-Mild,1975,143687,14,397,16639938,1929482,1591704.88,284002.24,204600.84,5324780,15,Good,Double Pane,57,2009,0.0,686548.64
B1587,New York School 58,School,New York,NY,Cold-Humid,1935,82798,9,464,1284687,2197984,151105.86,21933.31,198037.6,411099,4,Fair,Single Pane,71,2025,0.0,746542.46
B1588,Atlanta Residential 43,Residential,Atlanta,GA,Mixed-Humid,1992,11562,3,32,120015,305648,14619.43,1916.65,27932.26,38404,16,Fair,Double Pane,65,2009,0.0,120384.36
B1589,Atlanta Hospital 63,Hospital,Atlanta,GA,Mixed-Humid,1995,371966,16,1038,31058740,10141971,3227574.43,737333.93,657313.36,9938796,6,Fair,Double Pane,72,1995,0.0,1971288.31
B1590,Los Angeles Residential 50,Residential,Los Angeles,CA,Marine-Mild,1948,120259,13,345,1846693,2023353,193982.85,36478.87,318473.8,590942,17,Excellent,Single Pane,52,1993,0.0,1458878.96
B1591,Seattle Residential 20,Residential,Seattle,WA,Marine-Mild,1949,110924,10,448,2067485,1109531,226189.42,31194.77,200860.98,661595,8,Good,Double Pane,62,2015,0.0,528095.3
B1592,Phoenix Residential 92,Residential,Phoenix,AZ,Hot-Dry,1947,138874,13,676,2277249,3292158,240066.81,43496.14,488083.8,624961,21,Poor,Single Pane,35,2022,14.2,2845186.06
B1593,Chicago Government 77,Government,Chicago,IL,Cold-Humid,1933,176600,11,632,3250840,3762548,357565.04,77037.54,404285.55,1040268,8,Good,Single Pane,38,1994,0.0,1650005.67
B1594,Phoenix Lab 56,Lab,Phoenix,AZ,Hot-Dry,2014,125648,12,654,7804551,2642333,856516.01,168028.13,417953.92,2497456,17,Fair,Double Pane,44,2024,0.0,1075992.48
B1595,Los Angeles Residential 48,Residential,Los Angeles,CA,Marine-Mild,1937,106379,11,308,1703946,2917004,159088.77,28849.62,309702.98,545262,4,Good,Double Pane,91,1996,0.0,449183.03
B1596,Denver Hospital 78,Hospital,Denver,CO,Cold-Dry,1934,348423,19,1253,24981283,6444720,2395736.23,544409.09,1233914.64,7994010,24,Good,Double Pane,39,2001,0.0,3329140.15
B1597,Atlanta Government 21,Government,Atlanta,GA,Mixed-Humid,2010,56323,9,175,1338574,1433111,163165.79,20144.43,87199.46,428343,17,Excellent,Double Pane,62,2019,0.0,562204.84
B1598,Atlanta Retail 21,Retail,Atlanta,GA,Mixed-Humid,1960,21095,4,62,719272,327362,61678.92,12697.92,34869.62,230167,22,Poor,Single Pane,34,1997,0.0,401985.77
B1599,Phoenix Government 11,Government,Phoenix,AZ,Hot-Dry,1993,101831,13,461,3058923,2423494,353456.73,50481.83,278711.04,978855,9,Poor,Single Pane,32,2015,0.0,1094194.42
B1600,Denver Lab 36,Lab,Denver,CO,Cold-Dry,1930,113224,12,309,11385469,3130050,1090578.87,177468.6,260692.19,3643350,10,Good,Double Pane,72,2013,0.0,593317.5
B1601,Houston Office 56,Office,Houston,TX,Hot-Humid,1932,136980,15,424,3435929,3316708,404095.62,54468.58,240605.97,1067097,11,Excellent,Double Pane,72,2014,2.9,679224.95
B1602,Atlanta Office 49,Office,Atlanta,GA,Mixed-Humid,1959,169569,11,1087,5210225,3337997,649809.16,81748.54,371665.22,1667272,19,Good,Double Pane,67,2001,0.0,1500999.19
B1603,Los Angeles Government 50,Government,Los Angeles,CA,Marine-Mild,2017,136217,14,440,3366449,1775639,321981.43,59181.94,507901.69,1077263,21,Good,Double Pane,59,2024,0.0,1213524.32
B1604,Atlanta Government 17,Government,Atlanta,GA,Mixed-Humid,1950,184465,17,520,5938831,2966604,610021.08,98037.69,361129.87,1813678,5,Fair,Single Pane,73,2002,4.6,1761454.62
B1605,Los Angeles Government 91,Government,Los Angeles,CA,Marine-Mild,1971,156011,18,440,3325777,3905965,344948.68,59552.77,475005.37,1064248,17,Fair,Single Pane,52,1995,0.0,1628419.27
B1606,Houston Government 19,Government,Houston,TX,Hot-Humid,1932,46240,6,145,1018116,639923,122449.71,17062.3,110263.66,325797,14,Good,Double Pane,50,2024,0.0,209419.9
B1607,Houston Government 34,Government,Houston,TX,Hot-Humid,1935,17212,5,46,435081,285442,49594.72,8985.97,56137.3,139225,8,Good,Double Pane,62,1993,0.0,83262.22
B1608,Seattle Mixed Use 51,Mixed Use,Seattle,WA,Marine-Mild,2001,143562,11,683,4801616,3677205,415831.3,85216.43,183400.92,1536517,8,Good,Double Pane,64,2002,0.0,834505.23
B1609,Los Angeles Government 74,Government,Los Angeles,CA,Marine-Mild,1948,186712,12,952,5657976,3060362,555737.95,85471.41,521152.64,1810552,13,Good,Single Pane,43,1997,0.0,1252686.0
B1610,Houston Lab 85,Lab,Houston,TX,Hot-Humid,2009,132951,13,430,8729944,2881737,842186.69,142259.0,326101.37,2793582,5,Good,Double Pane,73,2009,0.0,750889.25
B1611,Phoenix Office 90,Office,Phoenix,AZ,Hot-Dry,2006,125319,11,332,3718959,3209004,444321.08,88085.84,330243.53,1190066,10,Poor,Double Pane,46,2016,0.0,1285617.41
B1612,Phoenix Retail 59,Retail,Phoenix,AZ,Hot-Dry,1945,66245,8,180,1316058,1467074,120084.08,21182.83,224880.67,421138,13,Good,Triple Pane,67,2015,0.0,285939.37
B1613,Chicago Residential 86,Residential,Chicago,IL,Cold-Humid,1932,28575,6,131,404294,318286,34872.25,9213.99,77686.12,129374,15,Excellent,Double Pane,89,2001,0.0,123699.13
B1614,New York Government 84,Government,New York,NY,Cold-Humid,1985,181034,14,567,4221555,3297296,441778.02,81454.06,231104.32,1350897,13,Poor,Double Pane,48,2014,0.0,1868629.29
B1615,Seattle Hospital 77,Hospital,Seattle,WA,Marine-Mild,1957,328635,14,1584,14981199,6527619,1625853.45,253873.44,1101157.79,4466043,10,Good,Triple Pane,77,2011,6.8,1927597.47
B1616,Atlanta Retail 69,Retail,Atlanta,GA,Mixed-Humid,1984,75526,10,259,2037573,1370738,253267.01,40740.31,177653.19,640632,18,Poor,Double Pane,28,2021,1.7,1188096.32
B1617,Denver Mixed Use 58,Mixed Use,Denver,CO,Cold-Dry,1965,124742,10,664,3456084,2169662,301904.75,71411.8,346368.47,1105946,12,Fair,Double Pane,53,2024,0.0,622130.43
B1618,Phoenix Hospital 54,Hospital,Phoenix,AZ,Hot-Dry,1991,370889,28,1667,28607892,9151786,3603587.88,499503.42,574302.79,9154525,6,Fair,Double Pane,60,2019,0.0,1516912.7
B1619,Houston Government 31,Government,Houston,TX,Hot-Humid,1992,50950,5,324,850964,971569,80507.26,16413.31,101558.48,272308,22,Fair,Double Pane,48,2025,0.0,504208.11
B1620,Atlanta Retail 16,Retail,Atlanta,GA,Mixed-Humid,1943,11820,3,29,202380,309804,24489.55,4397.87,31181.36,64761,22,Good,Double Pane,41,2022,0.0,140324.55
B1621,Denver School 32,School,Denver,CO,Cold-Dry,1958,69614,9,382,1010155,986635,86966.48,16860.12,155858.02,323249,10,Good,Double Pane,70,2021,0.0,345242.69
B1622,Houston Mixed Use 22,Mixed Use,Houston,TX,Hot-Humid,1936,155894,15,781,4710781,3274166,566950.55,105389.82,242583.47,879276,9,Fair,Single Pane,48,1936,41.7,1333567.57
B1623,Seattle Hospital 50,Hospital,Seattle,WA,Marine-Mild,2011,255610,13,1564,16558809,6028806,1576524.59,368364.0,770763.23,2659552,5,Excellent,Triple Pane,85,2011,49.8,1061293.23
